"","id","n_tx","med_sq_lngth","mad","seed","sq_df"
"178",130,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"179",131,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"180",132,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"181",133,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"182",134,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"183",135,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"184",136,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"185",137,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"186",138,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"187",139,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"188",140,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"189",141,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"190",142,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"191",143,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"192",144,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"193",145,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"194",146,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"195",147,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"196",148,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"197",149,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"198",150,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"199",151,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"200",152,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"201",153,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"202",154,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"203",155,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"204",156,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"205",157,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"206",158,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"207",159,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"208",160,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"209",161,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"210",162,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"211",163,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"212",164,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"213",165,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"214",166,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"215",167,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"216",168,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"217",169,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"218",170,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"219",171,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"220",172,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"221",173,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"222",174,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"223",175,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"224",176,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"225",177,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"226",178,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"227",179,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"228",180,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"229",181,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"230",182,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"231",183,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"232",184,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"233",185,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"234",186,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"235",187,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"236",188,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"237",189,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"238",190,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"239",191,12,866,0.916687411833043,"351626755","23 | and | antillarum | Borassodendron | cds | Cult | FTG | gene | II | intron | isolate | K | largest | partial | Phoenix | polymerase | RNA | rpb2 | RPB2 | Sabal | second | specimen | subunit | voucher | Zombia"
"240",1226,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"241",1227,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"242",1228,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"243",1229,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"244",1230,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"245",1231,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"246",1232,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"247",1233,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"248",1234,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"249",1235,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"250",1236,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"251",1237,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"252",1238,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"253",1239,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"254",1240,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"255",1241,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"256",1242,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"257",1243,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"258",1244,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"259",1245,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"260",1246,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"261",1247,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"262",1248,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"263",1249,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"264",1250,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"265",1251,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"266",1252,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"267",1253,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"268",1254,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"269",1255,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"270",1256,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"271",1257,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"272",1258,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"273",1259,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"274",1260,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"275",1261,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"276",1262,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"277",1263,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"278",1264,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"279",1265,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"280",1266,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"281",1267,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"282",1268,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"283",1269,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"284",1270,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"285",1271,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"286",1272,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"287",1273,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"288",1274,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"289",1275,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"290",1276,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"291",1277,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"292",1278,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"293",1279,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"294",1280,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"295",1281,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"296",1282,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"297",1283,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"298",1284,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"299",1285,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"300",1286,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"301",1287,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"302",1288,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"303",1289,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"304",1290,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"305",1291,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"306",1292,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"307",1293,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"308",1294,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"309",1295,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"310",1296,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"311",1297,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"312",1298,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"313",1299,12,633.5,0.664533560864619,"284010247","2 | 4 | and | cds | exons | for | gene | malate | partial | Phoenix | Sabal | sequence | synthase | through"
"314",12,11,419,0.694519511404173,"1129800189","1 | 18S | 2 | 26S | 28S | 58S | AAU | and | Borchsenius | Ceroxylon | complete | gene | internal | K | partial | ribosomal | RNA | sequence | spacer | transcribed | voucher"
"315",766,11,608,0.81597866419295,"1248281410","A | Bank | Cano | CISP5 | CISP5like | Collection | DNA | FTG | gene | Live | partial | Pritchardia | Sabal | sequence | UNVERIFIED | voucher"
"316",767,11,608,0.81597866419295,"1248281410","A | Bank | Cano | CISP5 | CISP5like | Collection | DNA | FTG | gene | Live | partial | Pritchardia | Sabal | sequence | UNVERIFIED | voucher"
"317",768,11,608,0.81597866419295,"1248281410","A | Bank | Cano | CISP5 | CISP5like | Collection | DNA | FTG | gene | Live | partial | Pritchardia | Sabal | sequence | UNVERIFIED | voucher"
"318",769,11,608,0.81597866419295,"1248281410","A | Bank | Cano | CISP5 | CISP5like | Collection | DNA | FTG | gene | Live | partial | Pritchardia | Sabal | sequence | UNVERIFIED | voucher"
"319",770,11,608,0.81597866419295,"1248281410","A | Bank | Cano | CISP5 | CISP5like | Collection | DNA | FTG | gene | Live | partial | Pritchardia | Sabal | sequence | UNVERIFIED | voucher"
"320",771,11,608,0.81597866419295,"1248281410","A | Bank | Cano | CISP5 | CISP5like | Collection | DNA | FTG | gene | Live | partial | Pritchardia | Sabal | sequence | UNVERIFIED | voucher"
"321",772,11,608,0.81597866419295,"1248281410","A | Bank | Cano | CISP5 | CISP5like | Collection | DNA | FTG | gene | Live | partial | Pritchardia | Sabal | sequence | UNVERIFIED | voucher"
"322",773,11,608,0.81597866419295,"1248281410","A | Bank | Cano | CISP5 | CISP5like | Collection | DNA | FTG | gene | Live | partial | Pritchardia | Sabal | sequence | UNVERIFIED | voucher"
"323",774,11,608,0.81597866419295,"1248281410","A | Bank | Cano | CISP5 | CISP5like | Collection | DNA | FTG | gene | Live | partial | Pritchardia | Sabal | sequence | UNVERIFIED | voucher"
